TrajectoryID,Stage,Patient,AUTOPHAGY,CELL CYCLE,CELL-CELL COMMUNICATION,CELLULAR RESPONSES TO STIMULI,CHROMATIN ORGANIZATION,CIRCADIAN CLOCK,DEVELOPMENTAL BIOLOGY,DNA REPAIR,DNA REPLICATION,DRUG ADME,EXTRACELLULAR MATRIX ORGANIZATION,HEMOSTASIS,METABOLISM OF RNA,MUSCLE CONTRACTION,NEURONAL SYSTEM,ORGANELLE BIOGENESIS AND MAINTENANCE,PROGRAMMED CELL DEATH,PROTEIN LOCALIZATION,REPRODUCTION,SENSORY PERCEPTION,TRANSPORT OF SMALL MOLECULES,VESICLE-MEDIATED TRANSPORT
129,3,TCGA-A2-A0YJ-01,[0.92347807 0.61154515 0.        ],[nan  1. nan],[-1.2907573   0.28075913  0.        ],[nan  1. nan],[1.0440933  0.59751153 0.        ],[0.95486826 0.671658   0.        ],[-0.9609879  1.         0.       ],[2.3212562 0.        1.       ],[2.4393303 0.        1.       ],[-0.80637103  1.          0.        ],[-0.6340703  1.         0.       ],[-0.8537026  1.         0.       ],[-0.5086751  0.9847655  0.       ],[-1.141714   0.8267012  0.       ],[-1.112805    0.81963253  0.        ],[-0.30766308  0.88231283  0.        ],[-0.8274019  1.         0.       ],[-0.50062263  0.9247333   0.        ],[-0.8532183  1.         0.       ],[-1.0018432  1.         0.       ],[-1.0026999  1.         0.       ],[-0.5708626  1.         0.       ]
130,2,TCGA-AN-A0AK-01,[-1.0217099   0.76462716  0.        ],[nan  1. nan],[-1.141082    0.45012274  0.        ],[-0.76184624  1.          0.        ],[1.0969478  0.38337576 0.        ],[-0.3743531   0.93935496  0.        ],[-0.85902953  1.          0.        ],[2.4107502 0.        1.       ],[2.8428211 0.        1.       ],[-1.1884476   0.40304273  0.        ],[-0.8670362  1.         0.       ],[-0.43524745  0.99373305  0.        ],[nan  1. nan],[-1.2529262   0.25653917  0.        ],[-1.1869057  0.3406193  0.       ],[1.0511056  0.38676843 0.        ],[-0.7037286  0.9970732  0.       ],[-0.8396396  1.         0.       ],[-1.2537072   0.33962798  0.        ],[-1.1237535  0.4575168  0.       ],[-1.0982324  0.5047907  0.       ],[-0.3626433  0.8876671  0.       ]
130,3,TCGA-A2-A0YT-01,[0.5533741 0.9967545 0.       ],[2.8912492 0.        1.       ],[-1.360295    0.46436286  0.        ],[-0.6170091  1.         0.       ],[0.87920296 0.8975488  0.        ],[-0.3341038   0.99994737  0.        ],[-0.9401619  1.         0.       ],[2.4242618 0.        1.       ],[2.272967 0.       1.      ],[-0.6258984  1.         0.       ],[-0.768029  1.        0.      ],[-0.5177717  1.         0.       ],[0.9367388 1.        0.       ],[-1.6623445   0.03393511 -1.        ],[-0.9837741  1.         0.       ],[0.92429674 0.9180696  0.        ],[-1.3560505   0.31771553  0.        ],[0.7031433 1.        0.       ],[-1.0113871  1.         0.       ],[-1.2132698   0.62046826  0.        ],[-0.86024195  1.          0.        ],[1.1734189  0.39904884 0.        ]
131,2,TCGA-AO-A0JI-01,[-0.88176674  1.          0.        ],[2.7970562 0.        1.       ],[-1.250286    0.38798684  0.        ],[-0.62282735  1.          0.        ],[1.475893   0.04544287 1.        ],[0.77466685 1.         0.        ],[-1.0572349  0.7126992  0.       ],[2.3224342 0.        1.       ],[2.1657772 0.        1.       ],[-1.1179113   0.71270466  0.        ],[-1.1165261  0.6155372  0.       ],[-0.6039138  1.         0.       ],[0.60150605 0.9884467  0.        ],[-1.4440995  0.4236801  0.       ],[-1.3741342   0.38875142  0.        ],[1.3473698  0.11190416 0.        ],[-0.63892895  1.          0.        ],[-0.60410625  1.          0.        ],[1.1892887  0.24070747 0.        ],[-1.3740398  0.2591676  0.       ],[-1.2518029   0.48006907  0.        ],[-0.55366457  0.9739883   0.        ]
131,3,TCGA-A2-A1FX-01,[-0.8522     0.9204603  0.       ],[2.8170123 0.        1.       ],[-1.196607   0.5512996  0.       ],[0.5760736 0.9934225 0.       ],[0.92124254 0.94067186 0.        ],[-0.48301476  0.9961072   0.        ],[-1.0839528   0.77902067  0.        ],[2.4309971 0.        1.       ],[2.2752964 0.        1.       ],[-1.0223504  0.8387187  0.       ],[-1.2029446  0.671187   0.       ],[-0.69298875  0.96496564  0.        ],[0.9661363 0.9478235 0.       ],[-1.5834529   0.14831695  0.        ],[-0.9986587   0.79918504  0.        ],[0.89594454 0.8701569  0.        ],[0.8584722  0.84854704 0.        ],[-0.6996883  1.         0.       ],[-1.2149298   0.84197825  0.        ],[-0.9457409  0.8271726  0.       ],[-1.2250332  1.         0.       ],[1.0147792 0.9403706 0.       ]
132,2,TCGA-BH-A0BM-01,[0.45497254 0.99762625 0.        ],[-0.59762657  1.          0.        ],[-1.0731261  1.         0.       ],[1.1129764  0.98190325 0.        ],[-0.23242487  1.          0.        ],[-0.57779455  1.          0.        ],[-1.0212129  1.         0.       ],[-0.37195498  1.          0.        ],[0.80172145 1.         0.        ],[-0.41660976  1.          0.        ],[0.81170696 1.         0.        ],[-0.82434905  1.          0.        ],[1.5972999  0.08463803 0.        ],[-0.7927726  1.         0.       ],[-1.0932351  1.         0.       ],[0.6137454 1.        0.       ],[0.6080729 1.        0.       ],[-1.3457966  1.         0.       ],[-1.0828274  1.         0.       ],[-0.924889  1.        0.      ],[-1.0421522  1.         0.       ],[-0.6543072  1.         0.       ]
132,3,TCGA-A2-A1G6-01,[-0.63225996  1.          0.        ],[-0.8829195  1.         0.       ],[-0.7123601  1.         0.       ],[-0.45335153  0.9975813   0.        ],[-0.6119562  1.         0.       ],[-0.7543578  1.         0.       ],[-1.0698817  0.9953848  0.       ],[-0.93451184  1.          0.        ],[-0.5027455  1.         0.       ],[-1.1852301   0.91325915  0.        ],[-0.7474194  1.         0.       ],[-0.7949245  1.         0.       ],[-0.46149758  1.          0.        ],[-1.6112691   0.28864583  0.        ],[-1.2251612  0.940954   0.       ],[-0.5363298  1.         0.       ],[0.6275589  0.98123026 0.        ],[-0.5436315  1.         0.       ],[-1.6522198  0.3801976  0.       ],[-1.1018707  1.         0.       ],[-1.2366815  1.         0.       ],[-1.2690164  1.         0.       ]
133,1,TCGA-BH-A0BO-01,[0.58126396 1.         0.        ],[1.0594938  0.86914253 0.        ],[-0.7914626  1.         0.       ],[1.1080327 0.8261833 0.       ],[0.45936185 0.9994333  0.        ],[0.7587232 1.        0.       ],[-0.65522027  1.          0.        ],[1.0256836  0.73594034 0.        ],[0.74571437 1.         0.        ],[0.7234876 1.        0.       ],[1.3562673 0.3718495 0.       ],[1.0397303  0.79418087 0.        ],[-0.42312437  1.          0.        ],[-1.1903017  1.         0.       ],[1.1334776  0.97124404 0.        ],[-0.3720058   0.99994737  0.        ],[1.4975845 0.2534081 0.       ],[-0.9084524  1.         0.       ],[-0.7781466  1.         0.       ],[-1.3568363  0.9741086  0.       ],[-1.1225011  0.9081281  0.       ],[0.803089 1.       0.      ]
133,2,TCGA-AR-A24W-01,[-0.29489654  0.99987084  0.        ],[1.834203   0.00550744 1.        ],[-0.7215427  1.         0.       ],[0.9322057  0.88027585 0.        ],[0.7640045 1.        0.       ],[0.69617975 0.95253193 0.        ],[-0.6807341  1.         0.       ],[1.513269   0.09513134 0.        ],[1.3256     0.22472845 0.        ],[-0.78193605  1.          0.        ],[1.1121283 0.6054016 0.       ],[-0.6562034  1.         0.       ],[-0.408387  1.        0.      ],[-1.5164683   0.63668364  0.        ],[-0.796484  1.        0.      ],[0.8808845  0.89167345 0.        ],[-0.4302819  1.         0.       ],[-0.85915744  1.          0.        ],[-1.1780009  1.         0.       ],[-1.3806161  0.7175739  0.       ],[-0.81795233  1.          0.        ],[0.98990625 0.85542685 0.        ]
133,3,TCGA-A2-A1G6-01,[-0.63225996  1.          0.        ],[-0.8829195  1.         0.       ],[-0.7123601  1.         0.       ],[-0.45335153  0.9975813   0.        ],[-0.6119562  1.         0.       ],[-0.7543578  1.         0.       ],[-1.0698817  0.9953848  0.       ],[-0.93451184  1.          0.        ],[-0.5027455  1.         0.       ],[-1.1852301   0.91325915  0.        ],[-0.7474194  1.         0.       ],[-0.7949245  1.         0.       ],[-0.46149758  1.          0.        ],[-1.6112691   0.28864583  0.        ],[-1.2251612  0.940954   0.       ],[-0.5363298  1.         0.       ],[0.6275589  0.98123026 0.        ],[-0.5436315  1.         0.       ],[-1.6522198  0.3801976  0.       ],[-1.1018707  1.         0.       ],[-1.2366815  1.         0.       ],[-1.2690164  1.         0.       ]
134,2,TCGA-A2-A0CT-01,[-0.5664994  1.         0.       ],[2.6786098 0.        1.       ],[-0.98351914  1.          0.        ],[-0.45719618  0.99063444  0.        ],[1.3019598  0.13625301 0.        ],[0.5557528  0.99406326 0.        ],[-0.9676584  1.         0.       ],[2.4856274 0.        1.       ],[2.501764 0.       1.      ],[-1.4737482  0.2447448  0.       ],[-0.8578374  1.         0.       ],[-0.6413531  1.         0.       ],[-0.7072104  1.         0.       ],[-1.3113747  0.6108639  0.       ],[-1.0422785  1.         0.       ],[1.1056231  0.36188802 0.        ],[0.81647    0.94925785 0.        ],[-0.47026354  1.          0.        ],[-1.1869069  1.         0.       ],[-1.0676156  1.         0.       ],[-1.1551608  0.9197361  0.       ],[-0.6894823  1.         0.       ]
134,3,TCGA-A2-A25E-01,[-0.67580515  1.          0.        ],[2.951066 0.       1.      ],[-1.4679141   0.22756276  0.        ],[0.67887205 1.         0.        ],[0.7147408 1.        0.       ],[-0.5215149  1.         0.       ],[-1.0106592  0.9280456  0.       ],[2.349336 0.       1.      ],[2.2948675 0.        1.       ],[-0.73869324  1.          0.        ],[-1.1747218  0.7879699  0.       ],[-0.74003536  1.          0.        ],[-0.30701774  1.          0.        ],[-1.8648925   0.00285098 -1.        ],[-1.319687    0.45755437  0.        ],[1.4303417  0.07717624 0.        ],[0.5801098 0.9936306 0.       ],[-0.8771923  1.         0.       ],[0.99248177 0.7553919  0.        ],[-1.0276217  1.         0.       ],[-1.1272004   0.80542326  0.        ],[-0.75783765  1.          0.        ]
135,2,TCGA-A2-A0D4-01,[0.5463613 0.9951388 0.       ],[2.723941 0.       1.      ],[-1.5658996   0.14488387  0.        ],[0.90709484 0.7163783  0.        ],[1.0700974 0.5047936 0.       ],[-0.6668232  1.         0.       ],[-1.071601   0.8862057  0.       ],[2.5392277 0.        1.       ],[2.5741408 0.        1.       ],[-0.79326165  1.          0.        ],[-0.8986971  1.         0.       ],[-0.5292854  1.         0.       ],[1.2231432  0.26883787 0.        ],[-1.3903129   0.25253808  0.        ],[-1.1843303   0.60160035  0.        ],[1.010501  0.5577059 0.       ],[-0.55863684  1.          0.        ],[-0.41688156  0.9986873   0.        ],[-1.281631   0.4115937  0.       ],[-1.3957689  0.3657769  0.       ],[-1.035439   0.8767867  0.       ],[-0.5824259  1.         0.       ]
135,3,TCGA-A2-A25E-01,[-0.67580515  1.          0.        ],[2.951066 0.       1.      ],[-1.4679141   0.22756276  0.        ],[0.67887205 1.         0.        ],[0.7147408 1.        0.       ],[-0.5215149  1.         0.       ],[-1.0106592  0.9280456  0.       ],[2.349336 0.       1.      ],[2.2948675 0.        1.       ],[-0.73869324  1.          0.        ],[-1.1747218  0.7879699  0.       ],[-0.74003536  1.          0.        ],[-0.30701774  1.          0.        ],[-1.8648925   0.00285098 -1.        ],[-1.319687    0.45755437  0.        ],[1.4303417  0.07717624 0.        ],[0.5801098 0.9936306 0.       ],[-0.8771923  1.         0.       ],[0.99248177 0.7553919  0.        ],[-1.0276217  1.         0.       ],[-1.1272004   0.80542326  0.        ],[-0.75783765  1.          0.        ]
136,2,TCGA-AO-A1KP-01,[-0.5741414  1.         0.       ],[2.749166 0.       1.      ],[-1.4283091   0.28849077  0.        ],[-0.37735078  0.9997038   0.        ],[0.8233554  0.97764575 0.        ],[-0.5551683  1.         0.       ],[-1.0777415   0.69146734  0.        ],[2.2593787 0.        1.       ],[2.1725657 0.        1.       ],[-1.1612837   0.61917704  0.        ],[-1.3699682   0.30234158  0.        ],[-1.0547744  0.6772845  0.       ],[0.5420219 0.9964371 0.       ],[-1.6800797   0.03047385 -1.        ],[-1.225326   0.4995038  0.       ],[0.893708  0.9515315 0.       ],[-0.79775614  1.          0.        ],[-0.6753721  1.         0.       ],[1.7013233  0.00900633 1.        ],[-1.3526909  0.2576779  0.       ],[-1.132488   0.6142176  0.       ],[-0.8905982  1.         0.       ]
136,3,TCGA-A2-A25E-01,[-0.67580515  1.          0.        ],[2.951066 0.       1.      ],[-1.4679141   0.22756276  0.        ],[0.67887205 1.         0.        ],[0.7147408 1.        0.       ],[-0.5215149  1.         0.       ],[-1.0106592  0.9280456  0.       ],[2.349336 0.       1.      ],[2.2948675 0.        1.       ],[-0.73869324  1.          0.        ],[-1.1747218  0.7879699  0.       ],[-0.74003536  1.          0.        ],[-0.30701774  1.          0.        ],[-1.8648925   0.00285098 -1.        ],[-1.319687    0.45755437  0.        ],[1.4303417  0.07717624 0.        ],[0.5801098 0.9936306 0.       ],[-0.8771923  1.         0.       ],[0.99248177 0.7553919  0.        ],[-1.0276217  1.         0.       ],[-1.1272004   0.80542326  0.        ],[-0.75783765  1.          0.        ]
137,2,TCGA-AR-A0U3-01,[-0.9668083  0.8867826  0.       ],[nan  1. nan],[-1.2187374   0.47315964  0.        ],[-0.60145134  0.8846842   0.        ],[1.3129778  0.20183949 0.        ],[0.54407495 0.99800533 0.        ],[-1.0845551  0.7332998  0.       ],[2.4350772 0.        1.       ],[2.2550883 0.        1.       ],[-0.9476808  0.8453619  0.       ],[-0.8761911   0.83059806  0.        ],[-0.6145144  0.9403252  0.       ],[0.9007571 1.        0.       ],[-1.5536064   0.05117427  0.        ],[-1.4759513   0.08970682  0.        ],[0.8508404 0.8815676 0.       ],[-0.93791395  0.7878553   0.        ],[-0.7164852  0.9414062  0.       ],[-1.2718985   0.41212043  0.        ],[-1.104169   0.7765702  0.       ],[-1.0706445   0.68503934  0.        ],[0.8526653 1.        0.       ]
137,3,TCGA-A2-A25E-01,[-0.67580515  1.          0.        ],[2.951066 0.       1.      ],[-1.4679141   0.22756276  0.        ],[0.67887205 1.         0.        ],[0.7147408 1.        0.       ],[-0.5215149  1.         0.       ],[-1.0106592  0.9280456  0.       ],[2.349336 0.       1.      ],[2.2948675 0.        1.       ],[-0.73869324  1.          0.        ],[-1.1747218  0.7879699  0.       ],[-0.74003536  1.          0.        ],[-0.30701774  1.          0.        ],[-1.8648925   0.00285098 -1.        ],[-1.319687    0.45755437  0.        ],[1.4303417  0.07717624 0.        ],[0.5801098 0.9936306 0.       ],[-0.8771923  1.         0.       ],[0.99248177 0.7553919  0.        ],[-1.0276217  1.         0.       ],[-1.1272004   0.80542326  0.        ],[-0.75783765  1.          0.        ]
138,2,TCGA-AR-A24Z-01,[-0.8135071  1.         0.       ],[2.8822236 0.        1.       ],[-1.6580174   0.04322612 -1.        ],[-0.34995562  1.          0.        ],[0.8534463  0.86265695 0.        ],[-0.73266506  1.          0.        ],[-1.126555  0.563592  0.      ],[2.5125315 0.        1.       ],[2.3739629 0.        1.       ],[-0.9184911  1.         0.       ],[-1.2468004   0.32427642  0.        ],[-0.8179714  1.         0.       ],[-0.29246554  1.          0.        ],[-1.5565336   0.08002012  0.        ],[-1.2821382   0.31050313  0.        ],[1.2889287 0.2023924 0.       ],[-0.5158884  1.         0.       ],[0.40238455 1.         0.        ],[1.0258769 0.6126955 0.       ],[-1.4326066   0.16302349  0.        ],[-1.3616349   0.21753158  0.        ],[1.0089175  0.56143016 0.        ]
138,3,TCGA-A2-A25E-01,[-0.67580515  1.          0.        ],[2.951066 0.       1.      ],[-1.4679141   0.22756276  0.        ],[0.67887205 1.         0.        ],[0.7147408 1.        0.       ],[-0.5215149  1.         0.       ],[-1.0106592  0.9280456  0.       ],[2.349336 0.       1.      ],[2.2948675 0.        1.       ],[-0.73869324  1.          0.        ],[-1.1747218  0.7879699  0.       ],[-0.74003536  1.          0.        ],[-0.30701774  1.          0.        ],[-1.8648925   0.00285098 -1.        ],[-1.319687    0.45755437  0.        ],[1.4303417  0.07717624 0.        ],[0.5801098 0.9936306 0.       ],[-0.8771923  1.         0.       ],[0.99248177 0.7553919  0.        ],[-1.0276217  1.         0.       ],[-1.1272004   0.80542326  0.        ],[-0.75783765  1.          0.        ]
139,2,TCGA-B6-A0WV-01,[-0.7921032  1.         0.       ],[nan  1. nan],[-1.010638    0.94173336  0.        ],[-0.30809954  0.9444444   0.        ],[0.7773996 0.8613894 0.       ],[-0.38029972  1.          0.        ],[-1.0355035  1.         0.       ],[2.298515 0.       1.      ],[2.5807652 0.        1.       ],[-1.0143288  1.         0.       ],[-0.99328756  0.9122107   0.        ],[-0.8686044  1.         0.       ],[-0.3596756  0.9994323  0.       ],[-1.3213749   0.49333373  0.        ],[-1.235457   0.6707288  0.       ],[1.6191224  0.00801603 1.        ],[-0.8912747  1.         0.       ],[-0.6968312  1.         0.       ],[-1.1955962   0.54284066  0.        ],[-1.0371622  1.         0.       ],[-1.1971632  0.6723198  0.       ],[-0.5765666  1.         0.       ]
139,3,TCGA-A2-A25E-01,[-0.67580515  1.          0.        ],[2.951066 0.       1.      ],[-1.4679141   0.22756276  0.        ],[0.67887205 1.         0.        ],[0.7147408 1.        0.       ],[-0.5215149  1.         0.       ],[-1.0106592  0.9280456  0.       ],[2.349336 0.       1.      ],[2.2948675 0.        1.       ],[-0.73869324  1.          0.        ],[-1.1747218  0.7879699  0.       ],[-0.74003536  1.          0.        ],[-0.30701774  1.          0.        ],[-1.8648925   0.00285098 -1.        ],[-1.319687    0.45755437  0.        ],[1.4303417  0.07717624 0.        ],[0.5801098 0.9936306 0.       ],[-0.8771923  1.         0.       ],[0.99248177 0.7553919  0.        ],[-1.0276217  1.         0.       ],[-1.1272004   0.80542326  0.        ],[-0.75783765  1.          0.        ]
140,2,TCGA-BH-A18R-01,[-0.73261213  0.87234926  0.        ],[2.8721201 0.        1.       ],[-1.4188365  0.3708686  0.       ],[1.0374222  0.47084185 0.        ],[1.1088644  0.35462433 0.        ],[0.7188663  0.94752973 0.        ],[-1.2888604  0.5259265  0.       ],[2.2359595 0.        1.       ],[2.285311 0.       1.      ],[-0.89693326  0.8281195   0.        ],[-0.85312265  0.83035266  0.        ],[-0.746299   0.9322098  0.       ],[1.4294413  0.06463064 0.        ],[-1.5721514   0.23540747  0.        ],[-1.158174  0.738724  0.      ],[1.3339748  0.10968662 0.        ],[0.8333773 0.8931333 0.       ],[-1.0410566   0.78546244  0.        ],[1.6174546  0.02324158 1.        ],[-1.0072383  0.7566465  0.       ],[-1.054795    0.89544064  0.        ],[-1.0043429  0.6694243  0.       ]
140,3,TCGA-A2-A25E-01,[-0.67580515  1.          0.        ],[2.951066 0.       1.      ],[-1.4679141   0.22756276  0.        ],[0.67887205 1.         0.        ],[0.7147408 1.        0.       ],[-0.5215149  1.         0.       ],[-1.0106592  0.9280456  0.       ],[2.349336 0.       1.      ],[2.2948675 0.        1.       ],[-0.73869324  1.          0.        ],[-1.1747218  0.7879699  0.       ],[-0.74003536  1.          0.        ],[-0.30701774  1.          0.        ],[-1.8648925   0.00285098 -1.        ],[-1.319687    0.45755437  0.        ],[1.4303417  0.07717624 0.        ],[0.5801098 0.9936306 0.       ],[-0.8771923  1.         0.       ],[0.99248177 0.7553919  0.        ],[-1.0276217  1.         0.       ],[-1.1272004   0.80542326  0.        ],[-0.75783765  1.          0.        ]
141,2,TCGA-BH-A1F5-01,[-1.3806576  0.2851558  0.       ],[2.199513 0.       1.      ],[-1.6289349  0.049818  -1.       ],[-0.33795956  0.99956864  0.        ],[0.7986545 0.8427413 0.       ],[-0.34333882  1.          0.        ],[-1.1364775   0.90834475  0.        ],[1.7970264  0.00789474 1.        ],[1.52643    0.04692983 1.        ],[-1.0080819  1.         0.       ],[-0.98770314  1.          0.        ],[-0.73890233  1.          0.        ],[-0.57094  1.       0.     ],[-1.4624919  0.2119889  0.       ],[-1.1763088  0.9129826  0.       ],[0.85699534 0.8899211  0.        ],[-0.6965032  1.         0.       ],[-0.437235  1.        0.      ],[1.2419564  0.19611843 0.        ],[-0.85969824  1.          0.        ],[-1.0796835  0.9959748  0.       ],[-0.81276333  1.          0.        ]
141,3,TCGA-A2-A25E-01,[-0.67580515  1.          0.        ],[2.951066 0.       1.      ],[-1.4679141   0.22756276  0.        ],[0.67887205 1.         0.        ],[0.7147408 1.        0.       ],[-0.5215149  1.         0.       ],[-1.0106592  0.9280456  0.       ],[2.349336 0.       1.      ],[2.2948675 0.        1.       ],[-0.73869324  1.          0.        ],[-1.1747218  0.7879699  0.       ],[-0.74003536  1.          0.        ],[-0.30701774  1.          0.        ],[-1.8648925   0.00285098 -1.        ],[-1.319687    0.45755437  0.        ],[1.4303417  0.07717624 0.        ],[0.5801098 0.9936306 0.       ],[-0.8771923  1.         0.       ],[0.99248177 0.7553919  0.        ],[-1.0276217  1.         0.       ],[-1.1272004   0.80542326  0.        ],[-0.75783765  1.          0.        ]
